文件ID,文件名称,文件状态,创建时间,视频时长,视频大小,最近更新,类别,标签,视频地址（原始）,视频地址（原始带水印）,视频地址（手机MP4）,视频地址（标清MP4）,视频地址（高清MP4）,视频地址（超清MP4）,视频地址（手机FLV）,视频地址（标清FLV）,视频地址（高清FLV）,视频地址（手机HLS）,视频地址（标清HLS）,视频地址（高清HLS）,视频地址（超清HLS）,视频含播放器发布HTML,视频含播放器FLASH代码,视频含播放器IFRAME代码,分享（原始）,分享（原始带水印）,分享（手机MP4）,分享（标清MP4）,分享（高清MP4）,分享（超清MP4）,分享（手机FLV）,分享（标清FLV）,分享（高清FLV）,分享（手机HLS）,分享（标清HLS）,分享（高清HLS）,分享（超清HLS）
"	5285890792068883622",VID_20171223_155452_640,正常,"2019-07-28 09:14:53",15,"	1120536","2019-07-28 09:14:55",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cd2ae2975285890792068883622/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068883622"" style=""width:100%;height:480px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068883622"",""app_id"":1252064124,""width"":640,""height"":480};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068883622"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068883622&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068883622/iplayer.html?appid=1252064124&fileid=5285890792068883622&autoplay=0&sw=640&sh=480"" frameborder=""0"" width=""100%"" height=""480"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068883788",VID_20171224_103023_640,正常,"2019-07-28 09:14:56",18,"	1237736","2019-07-28 09:14:59",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cd2ae7a45285890792068883788/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068883788"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068883788"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068883788"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068883788&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068883788/iplayer.html?appid=1252064124&fileid=5285890792068883788&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068868717",VID_20171228_190404_640,正常,"2019-07-28 09:15:00",15,"	1140818","2019-07-28 09:15:01",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cd09739f5285890792068868717/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068868717"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068868717"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068868717"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068868717&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068868717/iplayer.html?appid=1252064124&fileid=5285890792068868717&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068884116",VID_20171230_075620_640,正常,"2019-07-28 09:15:06",39,"	2764803","2019-07-28 09:15:07",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cd2b59965285890792068884116/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068884116"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068884116"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068884116"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068884116&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068884116/iplayer.html?appid=1252064124&fileid=5285890792068884116&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068884384",VID_20171230_141540_640,正常,"2019-07-28 09:15:11",25,"	1787080","2019-07-28 09:15:12",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cd2b62fd5285890792068884384/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068884384"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068884384"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068884384"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068884384&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068884384/iplayer.html?appid=1252064124&fileid=5285890792068884384&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068919796",VID_20171230_144329_640,正常,"2019-07-28 09:15:16",24,"	1766206","2019-07-28 09:15:17",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cf04af235285890792068919796/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068919796"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068919796"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068919796"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068919796&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068919796/iplayer.html?appid=1252064124&fileid=5285890792068919796&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068913355",VID_20171230_174646_640,正常,"2019-07-28 09:15:24",58,"	4088818","2019-07-28 09:15:25",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cf0153545285890792068913355/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068913355"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068913355"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068913355"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068913355&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068913355/iplayer.html?appid=1252064124&fileid=5285890792068913355&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068920396",VID_20171123_070509_640,正常,"2019-07-28 09:15:28",22,"	1568308","2019-07-28 09:15:30",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cf11c7375285890792068920396/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068920396"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068920396"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068920396"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068920396&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068920396/iplayer.html?appid=1252064124&fileid=5285890792068920396&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068885390",VID_20171124_162337_640,正常,"2019-07-28 09:15:31",16,"	1101543","2019-07-28 09:15:34",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cd2bef7b5285890792068885390/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068885390"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068885390"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068885390"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068885390&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068885390/iplayer.html?appid=1252064124&fileid=5285890792068885390&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068920712",VID_20171126_082013_640,正常,"2019-07-28 09:15:38",52,"	3598802","2019-07-28 09:15:39",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cf11d72f5285890792068920712/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068920712"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068920712"",""app_id"":1252064124,""width"":480,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068920712"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068920712&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068920712/iplayer.html?appid=1252064124&fileid=5285890792068920712&autoplay=0&sw=480&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068885854",VID_20171202_195214_640,正常,"2019-07-28 09:15:40",10,"	654598","2019-07-28 09:15:42",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cd2c04405285890792068885854/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068885854"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068885854"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068885854"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068885854&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068885854/iplayer.html?appid=1252064124&fileid=5285890792068885854&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068914423",VID_20171206_202602_640,正常,"2019-07-28 09:15:45",21,"	1489146","2019-07-28 09:15:46",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cf01e3915285890792068914423/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068914423"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068914423"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068914423"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068914423&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068914423/iplayer.html?appid=1252064124&fileid=5285890792068914423&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792068886137",VID_20171213_185343_640,正常,"2019-07-28 09:15:51",39,"	2944729","2019-07-28 09:15:52",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/cd2c729b5285890792068886137/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792068886137"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792068886137"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792068886137"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792068886137&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792068886137/iplayer.html?appid=1252064124&fileid=5285890792068886137&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
